id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
MOB3C	4	0.070838	0.16391	0.984254	3178	3	-0.93596	0.80349	0.8109	1.0	14574	1	-0.93596
LETM2	4	0.070887	0.16401	0.984254	3179	3	-0.85612	0.74325	0.76942	1.0	13831	1	-0.85612
GC	4	0.070935	0.1641	0.984254	3180	2	0.043167	0.15497	0.30928	0.970764	6076	2	0.043167
IL1R2	4	0.070957	0.16415	0.984254	3181	2	-1.2473	0.89035	0.89003	1.0	16002	0	-1.2473
CMC1	4	0.070976	0.16417	0.984254	3182	3	-1.8869	0.603	0.69572	1.0	12565	1	-1.8869
UTP14A	4	0.070994	0.16421	0.984254	3183	3	-1.5805	0.8618	0.86138	1.0	15479	1	-1.5805
EXD1	4	0.071016	0.16426	0.984254	3184	3	-1.2819	0.76493	0.78347	1.0	14057	1	-1.2819
ARSJ	4	0.071021	0.16427	0.984254	3185	2	-1.2854	0.87022	0.8698	1.0	15622	0	-1.2854
ZFP14	4	0.071052	0.16432	0.984254	3186	3	-0.80655	0.89001	0.88969	1.0	15996	0	-0.80655
FAM50B	4	0.07107	0.16435	0.984254	3187	3	-1.0004	0.18587	0.34831	0.98161	6763	1	-1.0004
ERO1L	4	0.071091	0.1644	0.984254	3188	2	-0.11382	0.57359	0.68267	1.0	12372	1	-0.11382
ATP4A	4	0.071123	0.16445	0.984254	3189	3	-0.80678	0.85678	0.8564	1.0	15401	1	-0.80678
NTMT1	4	0.071141	0.16448	0.984254	3190	3	-1.0173	0.91766	0.91747	1.0	16511	0	-1.0173
NLGN1	4	0.07125	0.16469	0.98515	3191	3	-1.2415	0.15826	0.31457	0.971907	6166	1	-1.2415
UBE3B	4	0.071279	0.16473	0.98515	3192	3	-1.4471	0.037325	0.10153	0.85627	2264	1	-1.4471
USH1G	4	0.071342	0.16486	0.985492	3193	3	-1.1358	0.91601	0.91581	1.0	16476	0	-1.1358
GUCA1A	4	0.071369	0.1649	0.985492	3194	3	-1.2576	0.94249	0.94241	1.0	16955	0	-1.2576
ICE1	4	0.071386	0.16494	0.985492	3195	3	-1.7885	0.97649	0.97648	1.0	17667	0	-1.7885
MAPK1IP1L	4	0.071436	0.16504	0.985523	3196	3	-1.2642	0.3936	0.54519	1.0	10050	1	-1.2642
DSC2	4	0.071485	0.16513	0.985523	3197	3	-1.5442	0.88751	0.88717	1.0	15956	0	-1.5442
FGD2	4	0.071487	0.16514	0.985523	3198	3	-1.3682	0.93827	0.93823	1.0	16870	0	-1.3682
CUL9	4	0.071498	0.16516	0.985523	3199	3	-1.2427	0.77178	0.78815	1.0	14147	1	-1.2427
FAM19A5	4	0.071551	0.16523	0.985675	3200	2	-0.8558	0.73833	0.76633	1.0	13775	1	-0.8558
FAM58A	4	0.071588	0.1653	0.985697	3201	3	-1.1607	0.95813	0.95809	1.0	17248	0	-1.1607
SCN9A	4	0.071606	0.16534	0.985697	3202	3	-0.94543	0.69725	0.74242	1.0	13353	1	-0.94543
RASEF	4	0.07166	0.16545	0.986022	3203	3	-0.8662	0.88557	0.8852	1.0	15918	0	-0.8662
PHLPP1	4	0.07183	0.16575	0.98721	3204	3	-0.74943	0.91714	0.91693	1.0	16501	0	-0.74943
ZC3H7B	4	0.071853	0.16578	0.98721	3205	2	-0.65557	0.89188	0.89158	1.0	16031	0	-0.65557
BUD13	4	0.071862	0.1658	0.98721	3206	3	-1.4178	0.71799	0.75408	1.0	13544	1	-1.4178
NMD3	4	0.071933	0.16593	0.987414	3207	3	-1.5607	0.56898	0.68072	1.0	12340	1	-1.5607
GNL1	4	0.071951	0.16596	0.987414	3208	2	-0.5779	0.11747	0.24711	0.947575	4974	1	-0.5779
GPD1L	4	0.071974	0.166	0.987414	3209	3	-0.98488	0.18744	0.34977	0.982155	6786	1	-0.98488
ASB15	4	0.072	0.16604	0.987414	3210	2	-0.2445	0.38669	0.53857	1.0	9938	2	-0.2445
GGA1	4	0.072098	0.16624	0.988038	3211	1	-0.36235	0.56763	0.68015	1.0	12329	1	-0.36235
KRTAP13-2	4	0.072113	0.16626	0.988038	3212	3	-1.019	0.31515	0.47036	1.0	8774	1	-1.019
LZTR1	4	0.072136	0.1663	0.988038	3213	3	-0.96319	0.9388	0.93877	1.0	16881	0	-0.96319
CAMK1	4	0.072239	0.1665	0.988898	3214	3	-1.2149	0.70003	0.74392	1.0	13373	1	-1.2149
TCTEX1D4	4	0.072294	0.1666	0.989209	3215	1	0.36965	0.59811	0.69347	1.0	12529	1	0.36965
MRPS35	4	0.072417	0.16682	0.990202	3216	2	-0.95449	0.46475	0.61335	1.0	11191	2	-0.95449
PEAR1	4	0.072501	0.16697	0.990242	3217	2	-0.64991	0.093079	0.20496	0.924678	4218	1	-0.64991
NDUFA13	4	0.072522	0.16701	0.990242	3218	3	-1.9315	0.60424	0.69629	1.0	12575	1	-1.9315
FAM208A	4	0.07254	0.16703	0.990242	3219	1	0.23355	0.44811	0.59746	1.0	10906	2	0.23355
HRCT1	4	0.07258	0.16712	0.99042	3220	2	-1.2546	0.45631	0.60533	1.0	11044	1	-1.2546
DEGS1	4	0.072631	0.16721	0.99065	3221	2	-1.4009	0.47784	0.62586	1.0	11397	1	-1.4009
LIMS1	4	0.072776	0.16748	0.991975	3222	3	-0.87119	0.80701	0.81364	1.0	14623	1	-0.87119
MED13	4	0.072933	0.16776	0.993305	3223	3	-1.5622	0.47364	0.62186	1.0	11333	1	-1.5622
COQ10A	4	0.072956	0.16781	0.993305	3224	2	-0.99222	0.82469	0.82765	1.0	14904	1	-0.99222
HLA-DOB	4	0.07308	0.16805	0.994383	3225	3	-1.089	0.70487	0.7466	1.0	13421	1	-1.089
NACC1	4	0.073165	0.1682	0.994997	3226	3	-1.2656	0.96316	0.96309	1.0	17371	0	-1.2656
ELK1	4	0.073252	0.16837	0.995521	3227	3	-1.4394	0.78603	0.79801	1.0	14336	1	-1.4394
PLEKHG3	4	0.073266	0.16839	0.995521	3228	3	-0.94628	0.97276	0.97272	1.0	17564	0	-0.94628
EBNA1BP2	4	0.073397	0.16864	0.995724	3229	2	-1.6431	0.62426	0.70555	1.0	12722	1	-1.6431
DTNBP1	4	0.073426	0.16868	0.995724	3230	2	-0.85779	0.26026	0.41851	1.0	7931	1	-0.85779
CSN1S1	4	0.073434	0.16869	0.995724	3231	3	-0.82686	0.78562	0.79772	1.0	14329	1	-0.82686
RNF31	4	0.073434	0.16869	0.995724	3232	3	-1.0003	0.40927	0.56032	1.0	10297	1	-1.0003
OR10A5	4	0.073457	0.16874	0.995724	3233	3	-0.86079	0.8253	0.82812	1.0	14911	1	-0.86079
SRRM2	4	0.073466	0.16876	0.995724	3234	3	-1.7287	0.72165	0.75626	1.0	13588	1	-1.7287
TM7SF2	4	0.07357	0.16891	0.995724	3235	1	0.37759	0.34353	0.4974	1.0	9244	2	0.37759
LDLRAD1	4	0.073571	0.16892	0.995724	3236	2	-0.568	0.55588	0.67524	1.0	12243	1	-0.568
HOXB9	4	0.073598	0.16896	0.995724	3237	3	-1.1904	0.97751	0.97754	1.0	17691	0	-1.1904
ARL17A	4	0.073629	0.16902	0.995724	3238	3	-1.8057	0.83256	0.83423	1.0	15010	1	-1.8057
JOSD2	4	0.073639	0.16903	0.995724	3239	3	-0.96358	0.78608	0.79805	1.0	14337	1	-0.96358
TMPRSS12	4	0.073648	0.16905	0.995724	3240	3	-0.96111	0.015515	0.050561	0.805396	1188	1	-0.96111
METTL11B	4	0.073803	0.16935	0.997165	3241	3	-1.066	0.53874	0.66823	1.0	12127	1	-1.066
PRKDC	4	0.073832	0.16941	0.997184	3242	2	-0.98529	0.91773	0.91753	1.0	16512	0	-0.98529
HSPB3	4	0.074011	0.16974	0.998834	3243	2	-0.23393	0.2482	0.40712	1.0	7738	2	-0.23393
MANSC1	3	0.074024	0.15678	0.967565	3244	2	-1.4017	0.71484	0.71964	1.0	13514	1	-1.4017
TP53INP1	4	0.074058	0.16981	0.998896	3245	3	-1.107	0.80934	0.81542	1.0	14659	1	-1.107
POP4	4	0.07408	0.16985	0.998896	3246	3	-1.6312	0.92263	0.92248	1.0	16599	0	-1.6312
PPP2R2C	4	0.074132	0.16995	0.999182	3247	3	-0.96381	0.58676	0.68838	1.0	12463	1	-0.96381
CTRB2	4	0.07426	0.17017	1.0	3248	3	-1.2529	0.81818	0.82236	1.0	14792	1	-1.2529
KLF16	4	0.074385	0.17041	1.0	3249	2	-0.93383	0.4025	0.55384	1.0	10189	1	-0.93383
ZMYM4	4	0.074443	0.1705	1.0	3250	3	-0.7345	0.21383	0.37484	0.995824	7171	1	-0.7345
OR3A1	4	0.074453	0.17051	1.0	3251	2	0.054882	0.2992	0.45519	1.0	8519	2	0.054882
LYAR	4	0.074458	0.17053	1.0	3252	2	-0.97989	0.59568	0.69239	1.0	12514	1	-0.97989
HFM1	4	0.074498	0.1706	1.0	3253	3	-0.90429	0.10039	0.21775	0.932448	4448	1	-0.90429
VASH1	4	0.07458	0.17076	1.0	3254	3	-0.75517	0.95922	0.95913	1.0	17276	0	-0.75517
GJC2	4	0.074746	0.17105	1.0	3255	3	-1.1068	0.10351	0.22313	0.932448	4559	1	-1.1068
PKM	4	0.074805	0.17116	1.0	3256	3	-1.6183	0.22669	0.38692	0.997634	7390	1	-1.6183
CXCL17	4	0.074845	0.17124	1.0	3257	3	-0.97624	0.93119	0.93096	1.0	16745	0	-0.97624
ADK	4	0.074874	0.17131	1.0	3258	3	-1.002	0.8235	0.8267	1.0	14887	1	-1.002
C16orf52	4	0.074985	0.1715	1.0	3259	3	-0.91158	0.65256	0.71904	1.0	12958	1	-0.91158
PKNOX1	4	0.075003	0.17154	1.0	3260	3	-1.1991	0.1549	0.30916	0.970764	6071	1	-1.1991
IGF2BP3	4	0.07513	0.17177	1.0	3261	2	-1.072	0.18395	0.34652	0.981226	6727	1	-1.072
C20orf27	4	0.075146	0.1718	1.0	3262	3	-1.2472	0.29609	0.45222	1.0	8462	1	-1.2472
IFNA8	4	0.075159	0.17183	1.0	3263	2	-0.81607	0.73414	0.76376	1.0	13723	1	-0.81607
GGT6	4	0.075178	0.17186	1.0	3264	3	-1.1018	0.10279	0.22186	0.932448	4533	1	-1.1018
TPRG1	4	0.075218	0.17192	1.0	3265	2	-0.85265	0.15524	0.30973	0.970999	6082	1	-0.85265
C16orf62	4	0.075284	0.17204	1.0	3266	3	-1.5798	0.97522	0.97516	1.0	17639	0	-1.5798
OSER1	4	0.075298	0.17206	1.0	3267	2	-0.49689	0.23762	0.39721	1.0	7566	1	-0.49689
BRD9	4	0.075307	0.17207	1.0	3268	3	-0.93149	0.94262	0.94253	1.0	16959	0	-0.93149
C8orf59	4	0.075334	0.17213	1.0	3269	1	0.28887	0.32786	0.48239	1.0	8982	2	0.28887
MBNL2	4	0.075383	0.17221	1.0	3270	2	-1.1868	0.74687	0.77174	1.0	13868	1	-1.1868
RADIL	4	0.075401	0.17225	1.0	3271	2	-1.1248	0.30649	0.4621	1.0	8628	1	-1.1248
NEURL3	4	0.075455	0.17235	1.0	3272	3	-1.4448	0.73445	0.76395	1.0	13727	1	-1.4448
CALCOCO1	4	0.075474	0.17239	1.0	3273	3	-1.1284	0.92795	0.92773	1.0	16682	0	-1.1284
OR4C6	4	0.075481	0.1724	1.0	3274	1	0.10565	0.86318	0.86275	1.0	15512	1	0.10565
AATF	4	0.075501	0.17243	1.0	3275	3	-1.0507	0.83602	0.83722	1.0	15057	1	-1.0507
DROSHA	4	0.075579	0.17259	1.0	3276	3	-1.3198	0.9705	0.97044	1.0	17511	0	-1.3198
NPIPB9	4	0.075594	0.17263	1.0	3277	3	-1.5535	0.82683	0.82943	1.0	14933	1	-1.5535
PPDPF	4	0.075657	0.17276	1.0	3278	2	-0.85484	0.58248	0.68653	1.0	12431	1	-0.85484
FOXF2	4	0.075677	0.1728	1.0	3279	2	0.69148	0.050399	0.12664	0.875531	2758	2	0.69148
GPR20	4	0.075686	0.17282	1.0	3280	3	-1.2739	0.94221	0.94214	1.0	16948	0	-1.2739
RHOA	4	0.075696	0.17283	1.0	3281	3	-1.3211	0.36522	0.51807	1.0	9595	1	-1.3211
AKIRIN1	4	0.075737	0.17291	1.0	3282	3	-1.3576	0.96941	0.96936	1.0	17498	0	-1.3576
TMEM44	4	0.075745	0.17293	1.0	3283	2	-0.1149	0.24588	0.40494	1.0	7696	2	-0.1149
FAM135B	4	0.075881	0.17319	1.0	3284	3	-0.94705	0.15139	0.30348	0.970363	5963	1	-0.94705
RDH8	4	0.075918	0.17326	1.0	3285	3	-1.2996	0.95876	0.95872	1.0	17264	0	-1.2996
BLOC1S1	4	0.07598	0.17338	1.0	3286	3	-1.5785	0.6636	0.72459	1.0	13039	1	-1.5785
OR2H1	4	0.076024	0.17346	1.0	3287	2	-0.5192	0.078245	0.17838	0.912801	3724	2	-0.5192
BEST1	4	0.076039	0.17349	1.0	3288	2	0.027021	0.16765	0.32948	0.975241	6439	2	0.027021
ST3GAL3	4	0.076085	0.17357	1.0	3289	3	-0.98297	0.91048	0.91025	1.0	16366	0	-0.98297
TMEM64	4	0.076178	0.17373	1.0	3290	3	-1.173	0.38878	0.54059	1.0	9966	1	-1.173
METTL1	4	0.076186	0.17375	1.0	3291	3	-1.5864	0.8846	0.88418	1.0	15898	0	-1.5864
SCGB1C1	4	0.076215	0.1738	1.0	3292	2	-0.91155	0.76524	0.78367	1.0	14059	1	-0.91155
GRIN2B	4	0.076313	0.17396	1.0	3293	3	-0.85584	0.94428	0.94417	1.0	16988	0	-0.85584
KHDRBS2	4	0.076434	0.17419	1.0	3294	3	-0.99264	0.88843	0.8881	1.0	15969	0	-0.99264
PLEKHG5	4	0.076485	0.17429	1.0	3295	3	-0.86696	0.13639	0.279	0.963824	5521	1	-0.86696
CLCNKA	4	0.076525	0.17435	1.0	3296	3	-1.331	0.9737	0.97363	1.0	17595	0	-1.331
NDUFAB1	4	0.076558	0.17441	1.0	3297	3	-1.3485	0.45841	0.60731	1.0	11083	1	-1.3485
ZNF585A	4	0.076687	0.17464	1.0	3298	2	-0.91317	0.3235	0.4782	1.0	8905	1	-0.91317
ZBTB37	4	0.076702	0.17467	1.0	3299	2	-0.92552	0.8198	0.82367	1.0	14818	1	-0.92552
LCE1F	4	0.076724	0.17472	1.0	3300	2	-1.2819	0.033205	0.093362	0.846481	2100	1	-1.2819
TMEM130	4	0.07679	0.17484	1.0	3301	2	-0.32804	0.20157	0.3631	0.988033	7004	2	-0.32804
TEX37	4	0.076834	0.17491	1.0	3302	3	-0.88591	0.94118	0.94112	1.0	16928	0	-0.88591
RNF40	4	0.076851	0.17495	1.0	3303	2	-0.94919	0.88072	0.88024	1.0	15811	0	-0.94919
SPATA31D3	4	0.0769	0.17504	1.0	3304	2	-0.083113	0.81116	0.81684	1.0	14686	1	-0.083113
TMEM249	4	0.076905	0.17504	1.0	3305	3	-0.99972	0.7518	0.77494	1.0	13918	1	-0.99972
ACSL4	4	0.076923	0.17508	1.0	3306	3	-0.78165	0.95306	0.95294	1.0	17155	0	-0.78165
CDKL5	4	0.077047	0.17532	1.0	3307	1	-0.07395	0.60353	0.69597	1.0	12570	1	-0.07395
BPY2B	4	0.077096	0.17541	1.0	3308	1	-0.078881	0.6819	0.73416	1.0	13218	1	-0.078881
UCHL5	4	0.077101	0.17542	1.0	3309	3	-1.5074	0.81926	0.82324	1.0	14808	1	-1.5074
KRTAP5-11	4	0.077138	0.17548	1.0	3310	3	-0.89577	0.67458	0.73029	1.0	13149	1	-0.89577
LRRFIP1	4	0.077194	0.17559	1.0	3311	2	-0.59642	0.74632	0.77138	1.0	13866	1	-0.59642
LAMTOR1	4	0.077237	0.17565	1.0	3312	3	-1.0781	0.4455	0.59494	1.0	10861	1	-1.0781
ATP2A1	4	0.07727	0.17571	1.0	3313	3	-1.2082	0.9366	0.93653	1.0	16848	0	-1.2082
MED12L	4	0.077278	0.17572	1.0	3314	2	-0.14187	0.24948	0.40834	1.0	7760	2	-0.14187
HGS	4	0.077307	0.17577	1.0	3315	3	-1.8291	0.39957	0.551	1.0	10147	1	-1.8291
UMAD1	4	0.077335	0.17583	1.0	3316	3	-0.91927	0.087007	0.19406	0.917087	4032	1	-0.91927
TRIM16	4	0.077359	0.17588	1.0	3317	3	-1.1826	0.88367	0.88324	1.0	15874	0	-1.1826
FGFR3	4	0.077389	0.17593	1.0	3318	2	-0.32079	0.65779	0.72171	1.0	12993	1	-0.32079
PDP2	4	0.07744	0.17603	1.0	3319	2	-0.97152	0.91079	0.91057	1.0	16376	0	-0.97152
STMN2	4	0.077462	0.17606	1.0	3320	3	-1.0304	0.87048	0.87006	1.0	15629	0	-1.0304
PIGL	4	0.077495	0.17612	1.0	3321	3	-0.98596	0.54157	0.66934	1.0	12148	1	-0.98596
STRIP1	4	0.077626	0.17636	1.0	3322	2	-0.97974	0.91782	0.91761	1.0	16514	0	-0.97974
UBASH3B	4	0.077626	0.17636	1.0	3323	3	-0.8949	0.97362	0.97355	1.0	17594	0	-0.8949
RNF39	3	0.077729	0.16165	0.979416	3324	2	-1.7527	0.16343	0.27246	0.962935	6305	1	-1.7527
JRK	4	0.077744	0.17659	1.0	3325	3	-1.3302	0.34357	0.49742	1.0	9245	1	-1.3302
EIF3M	4	0.077766	0.17662	1.0	3326	2	-1.0985	0.49209	0.63954	1.0	11631	1	-1.0985
PPP1R15B	4	0.077833	0.17675	1.0	3327	3	-1.8248	0.96233	0.96225	1.0	17349	0	-1.8248
GNG4	4	0.077908	0.1769	1.0	3328	3	-1.0059	0.56134	0.67756	1.0	12281	1	-1.0059
PHIP	4	0.077918	0.17692	1.0	3329	3	-1.0045	0.33238	0.48675	1.0	9054	1	-1.0045
CAPN2	4	0.077936	0.17695	1.0	3330	3	-1.3911	0.90972	0.90948	1.0	16353	0	-1.3911
DYRK3	4	0.078025	0.17711	1.0	3331	1	0.1975	0.20839	0.36961	0.99248	7098	1	0.1975
HSPB2	4	0.07804	0.17715	1.0	3332	3	-1.1732	0.44999	0.59927	1.0	10933	1	-1.1732
SPSB4	4	0.078049	0.17716	1.0	3333	3	-1.0106	0.85623	0.85584	1.0	15396	1	-1.0106
ARL14	4	0.078153	0.17734	1.0	3334	3	-0.83294	0.92146	0.92127	1.0	16572	0	-0.83294
TSTD1	3	0.07826	0.16237	0.980534	3335	2	-2.0593	0.89016	0.89023	1.0	15998	0	-2.0593
ACSL3	4	0.078262	0.17752	1.0	3336	3	-0.99505	0.8583	0.8579	1.0	15433	1	-0.99505
TBCB	4	0.078264	0.17753	1.0	3337	3	-1.6209	0.83953	0.84025	1.0	15113	1	-1.6209
SEC14L3	4	0.078286	0.17757	1.0	3338	2	-1.0612	0.85591	0.85552	1.0	15388	1	-1.0612
PLAC9	4	0.078301	0.1776	1.0	3339	3	-1.4663	0.37778	0.5301	1.0	9782	1	-1.4663
GDF1	4	0.078361	0.17771	1.0	3340	3	-1.0121	0.45841	0.60731	1.0	11086	1	-1.0121
MNAT1	4	0.078367	0.17772	1.0	3341	2	0.67508	0.024802	0.076673	0.829082	1760	2	0.67508
APOF	4	0.078405	0.17779	1.0	3342	2	-0.24548	0.32096	0.47579	1.0	8860	2	-0.24548
SHCBP1L	4	0.078432	0.17785	1.0	3343	3	-1.5111	0.77268	0.78873	1.0	14162	1	-1.5111
SPG11	4	0.07847	0.17792	1.0	3344	3	-0.93301	0.95441	0.9543	1.0	17177	0	-0.93301
CCDC74B	4	0.078493	0.17796	1.0	3345	3	-0.97477	0.9593	0.95922	1.0	17278	0	-0.97477
ABRA	4	0.078512	0.17799	1.0	3346	3	-1.2733	0.93036	0.93014	1.0	16730	0	-1.2733
RIOK3	4	0.078554	0.17807	1.0	3347	3	-1.2862	0.83821	0.8391	1.0	15098	1	-1.2862
FAM65A	4	0.078592	0.17814	1.0	3348	3	-1.2936	0.6289	0.70771	1.0	12759	1	-1.2936
LRRC25	4	0.078658	0.17828	1.0	3349	2	-0.52963	0.1961	0.35796	0.984285	6927	2	-0.52963
C1orf216	4	0.07872	0.17838	1.0	3350	3	-0.89011	0.50782	0.65453	1.0	11896	1	-0.89011
KCNQ3	4	0.078806	0.17855	1.0	3351	3	-1.0668	0.07406	0.17076	0.906646	3590	1	-1.0668
SLC17A2	4	0.078822	0.17858	1.0	3352	2	-0.71644	0.3119	0.46729	1.0	8725	2	-0.71644
UGT1A3	4	0.078867	0.17866	1.0	3353	2	-0.6964	0.40471	0.55588	1.0	10223	2	-0.6964
KMT2D	4	0.078877	0.17868	1.0	3354	3	-1.1578	0.96807	0.96801	1.0	17470	0	-1.1578
ZBED6CL	4	0.078956	0.17881	1.0	3355	2	-0.65247	0.78373	0.79641	1.0	14305	1	-0.65247
PROX2	4	0.079062	0.17902	1.0	3356	3	-1.1656	0.91686	0.91666	1.0	16492	0	-1.1656
ZNF735	4	0.079076	0.17905	1.0	3357	2	-0.42734	0.19551	0.35741	0.984285	6917	2	-0.42734
RABGAP1	4	0.079085	0.17906	1.0	3358	3	-1.2013	0.28199	0.43903	1.0	8239	1	-1.2013
NOXO1	4	0.079085	0.17906	1.0	3359	3	-1.1079	0.96855	0.96851	1.0	17487	0	-1.1079
CGB8	4	0.079091	0.17907	1.0	3360	3	-1.2853	0.30209	0.45798	1.0	8568	1	-1.2853
GOLGA6D	4	0.079166	0.17921	1.0	3361	3	-1.1834	0.93299	0.93279	1.0	16778	0	-1.1834
BABAM1	4	0.079256	0.17938	1.0	3362	3	-1.0358	0.20401	0.36538	0.99031	7029	1	-1.0358
MAPK11	4	0.079256	0.17938	1.0	3363	3	-1.3279	0.52087	0.66122	1.0	12005	1	-1.3279
STAT3	4	0.07927	0.1794	1.0	3364	2	-0.74088	0.8081	0.81445	1.0	14643	1	-0.74088
USP17L20	4	0.079323	0.17949	1.0	3365	3	-1.3628	0.819	0.82302	1.0	14802	1	-1.3628
CSAD	4	0.07938	0.1796	1.0	3366	3	-1.0932	0.81932	0.8233	1.0	14809	1	-1.0932
UNC50	4	0.079392	0.17962	1.0	3367	2	-0.13212	0.27557	0.43298	1.0	8148	2	-0.13212
TNFAIP2	4	0.079404	0.17964	1.0	3368	2	-0.965	0.72145	0.75616	1.0	13586	1	-0.965
BCAN	4	0.079441	0.17971	1.0	3369	2	0.31547	0.19255	0.35459	0.983971	6867	2	0.31547
WDFY3	4	0.07949	0.1798	1.0	3370	1	0.3027	0.30683	0.46243	1.0	8633	2	0.3027
FAM185A	4	0.079539	0.17989	1.0	3371	3	-0.83479	0.91627	0.91604	1.0	16480	0	-0.83479
GPR176	4	0.079575	0.17995	1.0	3372	3	-0.86917	0.39272	0.54438	1.0	10030	1	-0.86917
UBAP2	4	0.079587	0.17997	1.0	3373	2	-0.82734	0.96097	0.96088	1.0	17312	0	-0.82734
TMEM106A	4	0.079629	0.18005	1.0	3374	2	-1.0466	0.94487	0.94474	1.0	17000	0	-1.0466
AQP8	4	0.079637	0.18006	1.0	3375	3	-0.80279	0.94863	0.9486	1.0	17067	0	-0.80279
KCNK2	4	0.079703	0.18018	1.0	3376	2	-0.4543	0.29103	0.44754	1.0	8378	2	-0.4543
JTB	4	0.079704	0.18018	1.0	3377	3	-1.343	0.95802	0.95798	1.0	17243	0	-1.343
L3HYPDH	4	0.079704	0.18018	1.0	3378	3	-1.1147	0.67673	0.73141	1.0	13167	1	-1.1147
ETV4	4	0.079733	0.18023	1.0	3379	2	-0.3206	0.26874	0.42648	1.0	8054	2	-0.3206
PGM1	4	0.079734	0.18023	1.0	3380	2	0.16836	0.24267	0.40192	1.0	7646	2	0.16836
DLEC1	4	0.079752	0.18026	1.0	3381	3	-1.3747	0.83263	0.83429	1.0	15013	1	-1.3747
ADAMTSL5	4	0.079778	0.1803	1.0	3382	2	-1.0302	0.70965	0.7493	1.0	13461	1	-1.0302
C3orf20	4	0.079804	0.18034	1.0	3383	3	-0.96138	0.69534	0.74141	1.0	13343	1	-0.96138
ZNF470	4	0.079819	0.18036	1.0	3384	3	-0.83516	0.26175	0.4199	1.0	7956	1	-0.83516
SLC35G6	4	0.079861	0.18043	1.0	3385	3	-1.0718	0.87987	0.8794	1.0	15799	0	-1.0718
FAM200A	4	0.079928	0.18055	1.0	3386	3	-1.0168	0.75805	0.7789	1.0	13981	1	-1.0168
RBM48	4	0.079966	0.1806	1.0	3387	2	-0.76991	0.43785	0.58761	1.0	10751	2	-0.76991
COPS7B	4	0.080003	0.18067	1.0	3388	2	-0.16872	0.30606	0.46167	1.0	8619	2	-0.16872
EIF4A1	4	0.080026	0.1807	1.0	3389	3	-1.7754	0.95712	0.95707	1.0	17232	0	-1.7754
SERPING1	4	0.08012	0.18088	1.0	3390	3	-0.75795	0.91982	0.91963	1.0	16549	0	-0.75795
WBSCR28	4	0.080183	0.18099	1.0	3391	3	-1.071	0.93491	0.93479	1.0	16818	0	-1.071
WWP1	4	0.080187	0.181	1.0	3392	3	-0.9485	0.48433	0.63208	1.0	11508	1	-0.9485
SLC16A8	4	0.080258	0.18112	1.0	3393	2	-0.55616	0.78589	0.79789	1.0	14332	1	-0.55616
C1QTNF6	4	0.08033	0.18125	1.0	3394	3	-1.1816	0.70664	0.74763	1.0	13434	1	-1.1816
C17orf78	4	0.080604	0.18177	1.0	3395	2	-1.2499	0.30273	0.45858	1.0	8578	1	-1.2499
CRYGB	4	0.080758	0.18205	1.0	3396	3	-0.81801	0.61554	0.70144	1.0	12661	1	-0.81801
RAB33B	4	0.080801	0.18213	1.0	3397	3	-1.1547	0.22212	0.38263	0.997176	7321	1	-1.1547
ALPK3	4	0.080845	0.18221	1.0	3398	3	-1.0391	0.68234	0.73439	1.0	13221	1	-1.0391
MRPS26	4	0.080882	0.18228	1.0	3399	2	-1.1231	0.75724	0.7784	1.0	13974	1	-1.1231
OR52E4	4	0.08095	0.18239	1.0	3400	2	-0.74631	0.88537	0.88499	1.0	15915	0	-0.74631
GPX1	4	0.080953	0.1824	1.0	3401	1	2.8655	0.0014982	0.0054183	0.676859	152	3	2.8655
IGSF9	4	0.080974	0.18243	1.0	3402	3	-1.1551	0.76437	0.7831	1.0	14050	1	-1.1551
OCA2	4	0.08098	0.18244	1.0	3403	2	-0.89754	0.79983	0.80816	1.0	14527	1	-0.89754
NYNRIN	4	0.081022	0.18252	1.0	3404	3	-0.92526	0.46933	0.61773	1.0	11263	1	-0.92526
CDADC1	4	0.081161	0.18278	1.0	3405	2	-1.1455	0.79559	0.80499	1.0	14468	1	-1.1455
HAGHL	4	0.081176	0.18282	1.0	3406	2	-0.82849	0.91785	0.91764	1.0	16515	0	-0.82849
CHMP6	4	0.081215	0.18288	1.0	3407	3	-1.6828	0.96596	0.96589	1.0	17427	0	-1.6828
VPS53	4	0.081331	0.18311	1.0	3408	3	-1.2523	0.97757	0.9776	1.0	17696	0	-1.2523
ZNF830	4	0.081331	0.18311	1.0	3409	3	-1.3517	0.97503	0.97498	1.0	17625	0	-1.3517
RBL2	4	0.081389	0.18321	1.0	3410	3	-0.93206	0.36666	0.51947	1.0	9617	1	-0.93206
CUL2	4	0.081418	0.18326	1.0	3411	3	-1.6101	0.10382	0.22368	0.932448	4569	1	-1.6101
TPSD1	4	0.08144	0.1833	1.0	3412	2	-0.28042	0.48861	0.63619	1.0	11576	1	-0.28042
RAD51C	4	0.081577	0.18356	1.0	3413	3	-1.8757	0.68515	0.73592	1.0	13252	1	-1.8757
ARMCX5	4	0.081659	0.1837	1.0	3414	2	-0.29527	0.29353	0.44985	1.0	8418	2	-0.29527
CSRNP2	3	0.081691	0.16687	0.990211	3415	2	-1.2262	0.31606	0.45598	1.0	8789	1	-1.2262
